cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Doublet 0,0	Doublet 0,1	Doublet 0,2	Doublet 0,3	Doublet 0,4	Doublet 0,5	Doublet 1,1	Doublet 1,2	Doublet 1,3	Doublet 1,4	Doublet 1,5	Doublet 2,2	Doublet 2,3	Doublet 2,4	Doublet 2,5	Doublet 3,3	Doublet 3,4	Doublet 3,5	Doublet 4,4	Doublet 4,5	Doublet 5,5
65	1.93373e-12	0.000241102	0.451858	0.000212537	1.95025e-13	0.47731	1.33282e-14	3.32358e-06	0.002717	2.92981e-06	1.47502e-06	0.00287004	6.72587e-07	0.000561055	6.05001e-07	5.96994e-07	0.000592658	0.0134192	0.000494583	0.000248998	0.0283501	2.66661e-07	2.68502e-07	0.000522442	7.27669e-16	0.000263024	0.020329
66	3.00569e-20	8.30439e-11	0.343232	4.6669e-10	5.42659e-22	0.580366	2.07167e-22	1.14476e-12	0.0021449	6.43331e-12	6.62675e-14	0.00362677	2.31663e-13	6.9476e-05	2.08384e-13	2.68209e-14	0.000117476	0.0101932	0.000390441	4.02182e-06	0.0344711	5.85537e-13	1.20629e-14	0.000660192	2.02475e-24	6.80043e-06	0.0247182
67	5.39827e-17	1.36218e-05	0.118058	3.14041e-05	8.64827e-17	0.779017	3.72075e-19	1.87776e-07	0.000733129	4.32905e-07	5.50311e-06	0.00483761	3.79999e-08	5.78865e-05	3.41814e-08	2.22731e-06	0.000381969	0.00350606	0.000133454	0.00169647	0.0462701	3.94015e-08	1.00175e-06	0.000880605	3.22681e-19	0.0111943	0.033179
68	1.16365e-11	7.89954e-07	0.19376	1.11892e-05	8.81111e-26	0.714859	8.02043e-14	1.08895e-08	0.00225915	1.54243e-07	3.97694e-09	0.00833491	2.20369e-09	2.90334e-05	1.98225e-09	1.60961e-09	0.000107116	0.00575425	0.00041124	1.06032e-05	0.0424594	1.40387e-08	7.23935e-10	0.00151723	3.28757e-28	3.91196e-05	0.0304464
69	1.38092e-37	5.19004e-06	0.352898	8.02833e-05	3.58122e-16	0.56378	9.51796e-40	7.15446e-08	0.00490635	1.1067e-06	2.02675e-08	0.00783825	1.44783e-08	5.77369e-05	1.30235e-08	8.20301e-09	9.22389e-05	0.0104803	0.000893117	1.6356e-05	0.033486	1.00728e-07	3.68936e-09	0.00142682	1.33621e-18	2.61299e-05	0.0240119
70	2.41801e-26	6.76533e-07	0.837751	7.84408e-06	4.31145e-19	0.101085	1.66661e-28	9.32599e-09	0.0192925	1.0813e-07	1.94487e-09	0.00232789	1.88728e-09	0.000302891	1.69764e-09	7.87161e-10	3.65476e-05	0.0248793	0.00351188	6.31659e-05	0.00600402	9.84165e-09	3.54031e-10	0.000423753	1.60867e-21	7.62177e-06	0.00430531
71	3.29231e-14	0.0030203	0.73906	0.0241156	4.05073e-12	0.18113	2.26922e-16	4.16348e-05	0.00786868	0.000332433	4.04498e-06	0.00192847	8.42556e-06	0.000179392	7.57891e-06	1.63715e-06	4.39658e-05	0.0219484	0.00143236	1.74286e-05	0.0107583	3.02569e-05	7.36319e-07	0.000351045	1.51139e-14	4.27144e-06	0.00771448
72	7.10915e-13	0.000120854	0.121941	0.0012108	1.93119e-22	0.789069	4.89997e-15	1.66597e-06	0.000395073	1.66909e-05	3.26451e-09	0.00255649	3.3714e-07	7.1782e-06	3.03262e-07	1.32127e-09	4.64496e-05	0.00362136	7.19162e-05	1.40658e-08	0.0468672	1.51914e-06	5.94248e-10	0.000465365	7.20559e-25	9.10191e-08	0.0336071
73	3.45701e-14	0.0152591	0.147471	0.00561973	0.605548	0.193706	2.38274e-16	0.000210346	0.000972963	7.74678e-05	0.000269452	0.00127801	4.25674e-05	0.000480905	3.82899e-05	0.000109057	0.00063168	0.00437955	0.000177111	0.000616035	0.0115053	7.05084e-06	4.9049e-05	0.00023264	0.0022594	0.000809176	0.0082501
74	9.223e-20	9.66848e-05	0.910839	8.52299e-05	5.31352e-37	0.022736	6.35694e-22	1.3328e-06	0.0227623	1.17489e-06	1.23767e-06	0.000568184	2.69716e-07	0.00470038	2.42613e-07	5.00932e-07	0.000117329	0.0270499	0.00414349	0.0043649	0.00135042	1.06935e-07	2.25297e-07	0.000103428	1.98256e-39	0.000108955	0.000968345
75	0.991759	2.12128e-05	0.000918732	0.000322648	5.28243e-13	8.91092e-05	0.00683569	2.92418e-07	8.83876e-06	4.44769e-06	1.25348e-08	8.57285e-07	5.91761e-08	1.05782e-07	5.32297e-08	5.0733e-09	1.02599e-08	2.72843e-05	1.60895e-06	4.53445e-09	5.29268e-06	4.04813e-07	2.28175e-09	1.56054e-07	1.97096e-15	4.39803e-10	3.79523e-06
76	7.31135e-41	3.03446e-05	0.613581	0.000400463	6.5944e-21	0.319577	5.03934e-43	4.183e-07	0.00856498	5.52037e-06	3.00346e-08	0.00446097	8.46507e-08	0.00011814	7.61444e-08	1.21561e-08	6.15318e-05	0.018222	0.00155911	8.48261e-06	0.0189814	5.02444e-07	5.46728e-09	0.000812044	2.46048e-23	4.41807e-06	0.013611
77	1.58291e-22	2.16668e-07	0.410044	3.25331e-06	5.63955e-14	0.516282	1.09102e-24	2.98677e-09	0.00322205	4.48468e-08	4.95851e-09	0.00405684	6.04427e-10	3.90618e-05	5.4369e-10	2.00689e-09	4.91823e-05	0.0121774	0.000586518	6.48488e-05	0.0306649	4.08179e-09	9.02612e-10	0.000738479	2.1042e-16	8.16504e-05	0.0219889
78	4.73106e-22	5.19709e-05	0.464365	0.000354745	9.36557e-11	0.4549	3.26088e-24	7.16418e-07	0.00828152	4.89015e-06	5.26411e-07	0.00811273	1.4498e-07	0.000220853	1.30412e-07	2.13058e-07	0.000216352	0.0137906	0.00150751	0.000162279	0.027019	4.45084e-07	9.58242e-08	0.00147678	3.49444e-13	0.000158972	0.0193746
79	2.13576e-07	0.214968	0.235309	0.32118	1.92523e-11	0.183511	1.47207e-09	0.00296332	0.00406831	0.00442745	0.000506629	0.00317276	0.000599682	0.000495666	0.000539422	0.000205051	0.000386556	0.00698815	0.000740566	8.47422e-05	0.0108997	0.000402971	9.2223e-05	0.000577546	7.18333e-14	6.6088e-05	0.00781587
80	3.80793e-10	5.45508e-05	0.364282	0.000494025	4.12351e-10	0.561034	2.62461e-12	7.51982e-07	0.00196972	6.81013e-06	5.57702e-07	0.00303359	1.52177e-07	3.95919e-05	1.36885e-07	2.25722e-07	6.09759e-05	0.0108184	0.000358554	2.9363e-05	0.0333229	6.19834e-07	1.0152e-07	0.000552212	1.53855e-12	4.52223e-05	0.0238949
81	1.64072e-12	1.08004e-05	0.852861	0.000172237	9.84882e-16	0.0956637	1.13087e-14	1.48884e-07	0.012168	2.37428e-06	5.23279e-08	0.00136486	3.01293e-08	0.000138894	2.71017e-08	2.1179e-08	1.55794e-05	0.0253281	0.00221497	4.88167e-05	0.00568199	2.16099e-07	9.52539e-09	0.000248449	3.67475e-18	5.47567e-06	0.00407439
82	2.10741e-23	4.33285e-05	0.509241	0.000571813	2.68323e-14	0.415734	1.45253e-25	5.97283e-07	0.00776299	7.88243e-06	4.81527e-08	0.00633754	1.20871e-07	0.000107078	1.08725e-07	1.94892e-08	8.74159e-05	0.0151233	0.00141312	8.63256e-06	0.0246927	7.1743e-07	8.76538e-09	0.00115364	1.00115e-16	7.04744e-06	0.0177064
83	4.82232e-22	7.64317e-09	0.303112	7.65747e-08	7.624e-14	0.616055	3.32378e-24	1.05361e-10	0.00246013	1.05558e-09	3.80102e-11	0.00500005	2.13217e-11	4.46988e-05	1.91792e-11	1.53841e-11	9.08473e-05	0.00900174	0.000447824	1.61256e-05	0.0365909	9.60751e-11	6.9191e-12	0.000910172	2.84464e-16	3.27742e-05	0.0262383
84	9.57254e-21	3.67512e-10	0.295601	5.85546e-09	1.23463e-21	0.618691	6.59787e-23	5.06615e-12	0.00373334	8.07174e-11	1.89645e-12	0.00781385	1.02523e-12	4.26538e-05	9.22206e-13	7.67561e-13	8.92742e-05	0.0087787	0.00067959	1.59669e-05	0.0367475	7.34661e-12	3.45216e-13	0.00142238	4.6066e-24	3.34186e-05	0.0263506
85	6.58181e-16	0.964089	0.00046254	0.000704259	4.6782e-10	0.000211437	4.53651e-18	0.0132899	8.92069e-06	9.70819e-06	0.00701112	4.07784e-06	0.00268946	0.00222297	0.00241921	0.00283765	0.00101617	1.37364e-05	1.62386e-06	0.00117273	1.25584e-05	8.83605e-07	0.00127625	7.423e-07	1.74551e-12	0.000536079	9.00528e-06
86	1.18759e-29	0.000328295	0.460611	0.00108222	1.27396e-14	0.460421	8.18542e-32	4.52554e-06	0.00681434	1.49184e-05	2.38499e-07	0.00681154	9.15825e-07	0.00037629	8.23797e-07	9.65294e-08	0.000376135	0.0136791	0.00124043	1.98308e-05	0.027347	1.35782e-06	4.34147e-08	0.00123992	4.75333e-17	1.98226e-05	0.0196097
87	3.347e-09	0.00659445	0.840209	0.0370595	4.70395e-11	0.0677031	2.30691e-11	9.09044e-05	0.0120921	0.000510864	4.12718e-06	0.000974371	1.83962e-05	0.000391681	1.65476e-05	1.67042e-06	3.15612e-05	0.0249523	0.00220117	1.77828e-05	0.00402126	4.6497e-05	7.51283e-07	0.000177368	1.75512e-13	1.43292e-06	0.00288353
88	3.33435e-05	0.233898	0.19682	0.206187	6.57134e-08	0.306642	2.2982e-07	0.00322429	0.00308588	0.00284228	0.000370728	0.00480776	0.000652493	0.000637229	0.000586926	0.000150047	0.000992793	0.0058451	0.000561732	7.32684e-05	0.0182132	0.000258694	6.74846e-05	0.00087517	2.45187e-10	0.000114151	0.0130601
89	1.35958e-23	2.24264e-07	0.393168	3.57551e-06	2.8433e-20	0.528591	9.37092e-26	3.09147e-09	0.00450514	4.92883e-08	1.20163e-09	0.00605688	6.25615e-10	5.14374e-05	5.62749e-10	4.86343e-10	6.91545e-05	0.0116762	0.000820083	1.99933e-05	0.0313959	4.48604e-09	2.18736e-10	0.00110255	1.06088e-22	2.68798e-05	0.0225131
90	2.7519e-17	7.51499e-06	0.0589632	5.12961e-05	3.94776e-17	0.825858	1.89674e-19	1.03594e-07	0.00160409	7.07115e-07	7.46171e-09	0.0224674	2.09641e-08	4.27781e-05	1.88575e-08	3.02002e-09	0.000599165	0.00175107	0.000291996	3.08124e-06	0.0490523	6.43591e-08	1.35828e-09	0.0040898	1.47297e-19	4.31569e-05	0.035174
91	5.29383e-20	0.000584531	0.763791	0.000873338	7.26855e-15	0.180516	3.64877e-22	8.05775e-06	0.00798032	1.20389e-05	1.68125e-06	0.00188608	1.63063e-06	0.000972289	1.46677e-06	6.80463e-07	0.000229792	0.0226829	0.00145268	0.000202868	0.0107218	1.09574e-06	3.06043e-07	0.000343329	2.71201e-17	4.79462e-05	0.00768831
92	5.55994e-06	3.48347e-05	0.363451	5.20459e-05	4.12839e-14	0.545555	3.83218e-08	4.80196e-07	0.00748047	7.17452e-07	1.5414e-08	0.0112285	9.71763e-08	0.000911389	8.74114e-08	6.2386e-09	0.00136803	0.0107937	0.00136169	2.92551e-05	0.0324035	6.52999e-08	2.80585e-09	0.00204396	1.54037e-16	4.39131e-05	0.0232356
93	1.07459e-18	6.8766e-08	0.0198167	6.06188e-08	9.56122e-17	0.877694	7.4066e-21	9.47938e-10	0.000179856	8.35629e-10	6.07081e-10	0.00796593	1.91832e-10	3.714e-05	1.72556e-10	2.45708e-10	0.00164495	0.000588513	3.27397e-05	2.37853e-05	0.0521311	7.6056e-11	1.10509e-10	0.00145006	3.56744e-19	0.00105346	0.0373817
94	1.86279e-21	1.06039e-06	0.312795	4.76919e-07	1.60167e-16	0.596188	1.28393e-23	1.46175e-08	0.00441818	6.57432e-09	1.54584e-09	0.00842105	2.95812e-09	0.0017882	2.66087e-09	6.25658e-10	0.0034083	0.00928932	0.000804253	0.000189107	0.0354109	5.98371e-10	2.81394e-10	0.00153291	5.97608e-19	0.000360437	0.0253921
95	2.57833e-39	1.82168e-10	0.207363	2.87014e-09	1.49912e-20	0.702253	1.77711e-41	2.51119e-12	0.00240084	3.95648e-11	7.30345e-13	0.00813065	5.08184e-13	2.77385e-05	4.57119e-13	2.95597e-13	9.39388e-05	0.00615821	0.000437031	8.06736e-06	0.0417107	3.60104e-12	1.32947e-13	0.00148004	5.59346e-23	2.73208e-05	0.0299095
96	0.992708	1.64716e-05	0.000143306	0.000261088	1.49737e-17	1.42526e-05	0.00684223	2.27061e-07	3.17923e-06	3.5991e-06	5.63548e-08	3.16193e-07	4.59499e-08	3.65108e-08	4.13326e-08	2.28088e-08	3.6312e-09	4.25586e-06	5.78725e-07	9.0617e-09	8.46539e-07	3.27577e-07	1.02584e-08	5.75574e-08	5.58693e-20	9.01237e-10	6.07028e-07
97	0.992001	1.75241e-05	0.000138671	0.000273225	2.56976e-23	0.000617922	0.00683736	2.41569e-07	6.47777e-06	3.7664e-06	2.86903e-08	2.88652e-05	4.88858e-08	7.56294e-08	4.39735e-08	1.1612e-08	3.37007e-07	4.11821e-06	1.17917e-06	8.98225e-09	3.67018e-05	3.42804e-07	5.22258e-09	5.25441e-06	9.5882e-26	4.00252e-08	2.63178e-05
98	6.70608e-30	4.16971e-06	0.273375	6.52635e-05	3.40213e-13	0.642641	4.62216e-32	5.74793e-08	0.00255353	8.99656e-07	2.41044e-08	0.00600277	1.1632e-08	2.9698e-05	1.04631e-08	9.75594e-09	6.98131e-05	0.00811861	0.000464827	1.24541e-05	0.03817	8.18834e-08	4.3878e-09	0.0010927	1.26939e-15	2.92767e-05	0.0273706
99	1.24781e-27	9.16337e-08	0.451346	1.06245e-06	1.01413e-18	0.477801	8.60052e-30	1.26317e-09	0.0035	1.46459e-08	9.94518e-10	0.00370514	2.55625e-10	5.49495e-05	2.29938e-10	4.02517e-10	5.81702e-05	0.013404	0.000637114	4.32629e-05	0.0283792	1.33301e-09	1.81035e-10	0.000674457	3.78387e-21	4.57986e-05	0.0203499
100	0.000589308	6.7457e-08	0.0408914	1.55518e-07	8.18771e-17	0.865138	4.0618e-06	9.29894e-10	0.000139143	2.14381e-09	1.62227e-10	0.00294386	1.88181e-10	1.09865e-05	1.69271e-10	6.56589e-11	0.000232442	0.00121438	2.53287e-05	1.91667e-06	0.0513853	1.95122e-10	2.95306e-11	0.000535879	3.05497e-19	4.05511e-05	0.0368469
101	7.73492e-20	3.85004e-10	0.379123	2.16364e-09	1.21176e-24	0.545883	5.33129e-22	5.30727e-12	0.00271911	2.98258e-11	1.45526e-13	0.00391514	1.07402e-12	8.80757e-05	9.66097e-13	5.88996e-14	0.000126817	0.0112591	0.000494968	2.41505e-06	0.032423	2.71464e-12	2.64905e-14	0.000712683	4.52128e-27	3.47732e-06	0.0232496
102	1.28261e-18	0.000267366	0.0207312	0.00378707	2.88387e-15	0.875242	8.84037e-21	3.68563e-06	0.000194032	5.22047e-05	3.76469e-07	0.00819173	7.45854e-07	2.49359e-06	6.70905e-07	1.52371e-07	0.000105276	0.000615671	3.53201e-05	2.54708e-07	0.0519855	4.75148e-06	6.85297e-08	0.00149116	1.07602e-17	1.07534e-05	0.0372773
103	4.79078e-27	3.91436e-06	0.528974	5.16584e-05	1.24676e-17	0.405845	3.30204e-29	5.39594e-08	0.00377497	7.1211e-07	2.72626e-08	0.00289627	1.09197e-08	5.20695e-05	9.82239e-09	1.10342e-08	3.99493e-05	0.0157093	0.000687169	2.63078e-05	0.0241054	6.48137e-08	4.9627e-09	0.000527217	4.65187e-20	2.01841e-05	0.0172853
104	3.69496e-19	0.00931017	0.627274	0.021464	3.87058e-17	0.252829	2.54675e-21	0.000128341	0.024987	0.000295881	9.86416e-09	0.0100713	2.5972e-05	0.00197293	2.33622e-05	3.99238e-09	0.000795208	0.0186286	0.00454846	1.51638e-07	0.0150169	2.693e-05	1.7956e-09	0.0018333	1.44418e-19	6.11191e-08	0.0107682
105	1.64992e-08	4.8942e-08	0.210152	7.78532e-07	7.49546e-08	0.70347	1.1372e-10	6.74665e-10	0.00159387	1.0732e-08	1.03325e-09	0.00533537	1.36531e-10	1.82393e-05	1.22811e-10	4.18193e-10	6.10548e-05	0.00624105	0.000290136	2.79334e-05	0.041783	9.76793e-10	1.88085e-10	0.000971212	2.79668e-10	9.35052e-05	0.0299614
106	2.02318e-25	2.54107e-05	0.492191	0.000359927	8.09633e-24	0.43318	1.39448e-27	3.50286e-07	0.00678183	4.96159e-06	4.41875e-07	0.00596873	7.08868e-08	8.71564e-05	6.37636e-08	1.78843e-07	7.67068e-05	0.014617	0.00123452	0.000109945	0.0257289	4.51586e-07	8.04357e-08	0.00108651	3.02087e-26	9.67631e-05	0.0184495
107	5.31959e-14	1.44165e-08	0.323954	6.37474e-08	5.2584e-20	0.597927	3.66652e-16	1.98731e-10	0.0021518	8.78756e-10	2.14818e-11	0.0039716	4.02169e-11	8.85826e-05	3.61756e-11	8.69448e-12	0.000163498	0.00962072	0.000391698	9.57534e-06	0.0355142	7.99813e-11	3.9104e-12	0.000722962	1.962e-22	1.76733e-05	0.0254662
108	0.992449	1.81474e-05	0.000102429	0.000264716	4.26963e-14	0.000275669	0.00684045	2.50161e-07	3.12481e-06	3.6491e-06	3.22522e-08	8.4099e-06	5.06246e-08	3.89948e-08	4.55375e-08	1.30536e-08	1.04948e-07	3.0419e-06	5.68818e-07	5.02743e-09	1.63735e-05	3.32128e-07	5.87095e-09	1.53088e-06	1.59307e-16	1.35305e-08	1.1741e-05
109	1.38545e-17	4.24749e-06	0.526537	3.39141e-05	4.32446e-26	0.398019	9.54921e-20	5.85516e-08	0.00905742	4.67505e-07	2.20769e-09	0.00684666	1.1849e-08	0.000206494	1.06583e-08	8.93532e-10	0.000156092	0.015637	0.00164875	7.78585e-06	0.0236405	4.25506e-08	4.01872e-10	0.00124632	1.61353e-28	5.88546e-06	0.016952
110	1.0359e-24	5.15283e-09	0.237318	1.18795e-08	5.39318e-21	0.680891	7.13997e-27	7.10317e-11	0.00107815	1.63759e-10	9.1e-12	0.00309334	1.43746e-11	8.51288e-05	1.29301e-11	3.6831e-12	0.000244244	0.0070478	0.000196259	1.0906e-05	0.0404418	1.49048e-11	1.6565e-12	0.000563089	2.01228e-23	3.12905e-05	0.0289997
111	1.08043e-25	1.14319e-07	0.384788	5.055e-07	2.11516e-06	0.535846	7.44685e-28	1.57588e-09	0.00433122	6.9683e-09	2.25715e-09	0.00603153	3.18909e-10	0.000178302	2.86863e-10	9.13549e-10	0.000248299	0.0114274	0.000788424	0.000255383	0.0318268	6.3423e-10	4.10875e-10	0.00109794	7.89201e-09	0.00035564	0.0228221
112	2.82093e-44	7.49738e-08	0.378371	3.31522e-07	4.60194e-22	0.542581	1.94433e-46	1.03351e-09	0.00417877	4.57002e-09	8.42818e-11	0.00599232	2.0915e-10	0.000172027	1.88133e-10	3.41119e-11	0.000246685	0.0112368	0.000760673	1.40286e-05	0.0322269	4.15947e-10	1.53421e-11	0.0010908	1.71706e-24	2.01169e-05	0.023109
113	2.11126e-49	4.85181e-08	0.0331312	4.27699e-08	1.617e-22	0.869782	1.45518e-51	6.68822e-10	0.00018874	5.89582e-10	1.60555e-10	0.00495492	1.35348e-10	3.89744e-05	1.21747e-10	6.49826e-11	0.00102318	0.000983922	3.43569e-05	9.3561e-06	0.0516611	5.36616e-11	2.92264e-11	0.000901959	6.0333e-25	0.000245622	0.0370447
114	7.14798e-40	2.61256e-06	0.133596	4.14727e-05	5.57934e-15	0.762582	4.92674e-42	3.60141e-08	0.00275145	5.717e-07	1.41141e-09	0.0157057	7.2881e-09	3.15511e-05	6.55575e-09	5.71249e-10	0.000180098	0.00396749	0.000500854	1.2365e-06	0.045294	5.20341e-08	2.56923e-10	0.00285895	2.08174e-17	7.05815e-06	0.032479
115	1.26986e-28	7.09371e-06	0.202298	0.000112055	4.86579e-18	0.700111	8.75253e-31	9.77866e-08	0.0037586	1.54467e-06	2.49924e-08	0.0130077	1.97889e-08	4.33131e-05	1.78004e-08	1.01153e-08	0.000149898	0.00600779	0.000684188	1.107e-05	0.0415834	1.4059e-07	4.54944e-09	0.00236783	1.8155e-20	3.8311e-05	0.0298183
116	1.01639e-27	1.9478e-05	0.520369	2.91017e-05	4.05645e-13	0.416613	7.00548e-30	2.68503e-07	0.0021297	4.01166e-07	1.4565e-08	0.00170506	5.43365e-08	0.000259474	4.88764e-08	5.89498e-09	0.000207737	0.0154538	0.000387675	1.40752e-05	0.024745	3.65127e-08	2.6513e-09	0.000310377	1.51352e-15	1.12687e-05	0.0177439
117	0.992689	2.25159e-05	0.000146814	0.000261061	2.4598e-18	2.32565e-05	0.0068421	3.10381e-07	3.08167e-06	3.59872e-06	6.44176e-08	4.88161e-07	6.28112e-08	4.83819e-08	5.64995e-08	2.60721e-08	7.66407e-09	4.36004e-06	5.60965e-07	1.00414e-08	1.38133e-06	3.27543e-07	1.17261e-08	8.88613e-08	9.1779e-21	1.59063e-09	9.90512e-07
118	1.09574e-17	0.000221906	0.0985524	0.00124707	9.81506e-15	0.809859	7.55235e-20	3.05897e-06	0.000406906	1.71908e-05	5.04009e-07	0.00334377	6.19038e-07	1.31802e-05	5.56833e-07	2.03991e-07	0.000108309	0.00292678	7.40702e-05	2.17163e-06	0.048102	1.56465e-06	9.17463e-08	0.000608676	3.66215e-17	1.78455e-05	0.0344925
119	7.56496e-14	1.63634e-07	0.573878	7.35953e-08	9.45916e-28	0.352576	5.21414e-16	2.25569e-09	0.00594024	1.01451e-09	3.09624e-09	0.00364954	4.56479e-10	0.00240423	4.10609e-10	1.25316e-09	0.0014771	0.0170429	0.00108132	0.00330013	0.0209414	9.23371e-11	5.63617e-10	0.000664335	3.52936e-30	0.00202752	0.0150165
120	1.59095e-25	6.88257e-07	0.139091	9.90602e-06	4.33551e-08	0.76527	1.09656e-27	9.48761e-09	0.00169215	1.36554e-07	2.08783e-08	0.00931009	1.91999e-09	2.14013e-05	1.72706e-09	8.45019e-09	0.000117748	0.0041307	0.000308027	4.70954e-05	0.0454536	1.24287e-08	3.80053e-09	0.00169474	1.61765e-10	0.000259115	0.0325935
121	1.05365e-13	5.87966e-07	0.11467	9.06432e-06	2.27299e-16	0.779828	7.26228e-16	8.1051e-09	0.0024208	1.24951e-07	4.08062e-10	0.016463	1.64021e-09	2.85842e-05	1.47539e-09	1.65158e-10	0.000194391	0.00340543	0.000440666	1.43911e-06	0.0463183	1.13726e-08	7.42807e-11	0.00299681	8.4809e-19	9.7869e-06	0.0332135
122	1.20413e-40	3.62295e-05	0.624768	1.62945e-05	7.85937e-24	0.296549	8.29946e-43	4.99423e-07	0.00614559	2.24619e-07	2.10338e-06	0.00291703	1.01067e-07	0.00248734	9.09114e-08	8.51314e-07	0.00118063	0.0185542	0.0011187	0.0104757	0.0176137	2.0444e-08	3.82884e-07	0.000530995	2.93246e-26	0.00497235	0.0126302
123	8.44045e-12	0.000428745	0.897431	0.00141335	3.18762e-14	0.0437381	5.81757e-14	5.91024e-06	0.0198625	1.9483e-05	3.80514e-07	0.000968041	1.19604e-06	0.00109681	1.07586e-06	1.54008e-07	5.34555e-05	0.0266517	0.00361563	7.06153e-05	0.00259785	1.77327e-06	6.9266e-08	0.000176215	1.18935e-16	3.44158e-06	0.00186284
124	8.03634e-21	6.96779e-07	0.11813	4.7561e-06	1.55544e-18	0.777746	5.53904e-23	9.60509e-09	0.00232229	6.55627e-08	6.95148e-11	0.0152896	1.94376e-09	6.19313e-05	1.74844e-09	2.81352e-11	0.000407745	0.00350819	0.000422733	4.48215e-07	0.0461946	5.96728e-09	1.2654e-11	0.0027832	5.80361e-21	2.95097e-06	0.0331248
125	4.51962e-26	7.62946e-08	0.313985	1.18954e-06	7.42187e-17	0.604003	3.11514e-28	1.05172e-09	0.00316972	1.63978e-08	2.23937e-10	0.00609749	2.12835e-10	3.70071e-05	1.91448e-10	9.06354e-11	7.11894e-05	0.00932466	0.000576993	7.87973e-06	0.0358751	1.49247e-09	4.07639e-11	0.00110994	2.76922e-19	1.5158e-05	0.025725
126	1.38883e-19	0.000913849	0.531454	0.0105957	2.48555e-14	0.390523	9.57247e-22	1.25974e-05	0.0051482	0.000146061	2.23337e-06	0.003783	2.54931e-06	8.08261e-05	2.29314e-06	9.03925e-07	5.93926e-05	0.015783	0.000937141	1.43295e-05	0.0231953	1.32939e-05	4.06546e-07	0.000688629	9.27397e-17	1.05296e-05	0.0166327
127	1.25455e-15	0.000513053	0.0737415	0.00813883	5.91035e-14	0.796577	8.64697e-18	7.07242e-06	0.00265562	0.000112194	1.15032e-06	0.0286867	1.43123e-06	3.0473e-05	1.28741e-06	4.65575e-07	0.000329178	0.00218996	0.00048341	4.95639e-06	0.0473131	1.02115e-05	2.09396e-07	0.00522193	2.20524e-16	5.35403e-05	0.0339269
128	1.2349e-18	3.19564e-06	0.426315	4.21734e-05	2.48275e-12	0.489588	8.51156e-21	4.40519e-08	0.00829226	5.8136e-07	2.77704e-08	0.00952299	8.9147e-09	0.000114378	8.01889e-09	1.12397e-08	0.000131354	0.0126606	0.00150946	7.2104e-05	0.0290793	5.29133e-08	5.05512e-09	0.0017335	9.26355e-15	8.28057e-05	0.020852
129	1.97188e-19	7.62227e-09	0.45917	1.13524e-07	4.47777e-09	0.470158	1.35911e-21	1.05073e-10	0.00356823	1.56493e-09	5.48474e-10	0.00365362	2.12634e-11	4.36111e-05	1.91267e-11	2.21987e-10	4.46548e-05	0.0136363	0.000649535	0.000227647	0.0279253	1.42435e-10	9.98403e-11	0.000665079	1.67073e-11	0.000233095	0.0200244
130	3.76636e-16	2.21783e-05	0.962277	0.000308158	4.474e-11	0.000656758	2.59596e-18	3.05727e-07	0.00671109	4.24795e-06	2.09291e-07	4.58034e-06	6.18694e-08	8.79219e-05	5.56523e-08	8.47075e-08	6.0007e-08	0.0285775	0.00122164	6.01885e-05	3.90085e-05	3.86633e-07	3.80978e-08	8.33773e-07	1.66932e-13	4.10789e-08	2.79718e-05
131	2.77603e-44	5.59097e-06	0.534351	2.51458e-06	4.35282e-22	0.396863	1.91337e-46	7.70714e-08	0.00400785	3.46634e-08	3.68587e-08	0.00297663	1.55968e-08	0.00162212	1.40295e-08	1.49181e-08	0.00120475	0.015869	0.00072956	0.000775765	0.0235719	3.15494e-09	6.7095e-09	0.000541844	1.62411e-24	0.000576161	0.0169027
132	0.992308	2.05087e-05	0.000135587	0.000261466	4.37954e-08	0.000373076	0.00683948	2.82712e-07	3.26376e-06	3.60431e-06	1.95035e-07	8.98047e-06	5.72119e-08	4.66004e-08	5.14629e-08	7.89379e-08	1.28225e-07	4.02662e-06	5.94111e-07	3.21484e-08	2.21591e-05	3.28051e-07	3.55029e-08	1.63474e-06	1.63408e-10	8.84587e-08	1.58896e-05
133	2.00382e-23	0.000210043	0.506085	0.00332619	1.00786e-15	0.420266	1.38113e-25	2.89544e-06	0.00554309	4.58515e-05	1.3743e-06	0.00460312	5.85945e-07	6.37181e-05	5.27066e-07	5.56228e-07	5.29131e-05	0.0150296	0.00100902	3.02433e-05	0.0249619	4.17324e-06	2.50167e-07	0.000837919	3.76049e-18	2.51148e-05	0.0178995
134	3.18281e-19	3.01616e-05	0.546613	0.000169502	2.79743e-17	0.38458	2.19375e-21	4.15777e-07	0.00633443	2.33658e-06	5.32958e-08	0.0044567	8.414e-08	0.000205181	7.56851e-08	2.15707e-08	0.000144359	0.0162332	0.00115307	2.63008e-05	0.0228423	2.12667e-07	9.70159e-09	0.000811266	1.04376e-19	1.85044e-05	0.0163796
135	0.992497	1.98e-05	0.000103256	0.000261303	3.15555e-20	0.000233716	0.00684078	2.72942e-07	3.24541e-06	3.60206e-06	2.93891e-08	7.34589e-06	5.52348e-08	4.47651e-08	4.96844e-08	1.18948e-08	1.01324e-07	3.06646e-06	5.90771e-07	4.82008e-09	1.38817e-05	3.27846e-07	5.34977e-09	1.33719e-06	1.17739e-22	1.09101e-08	9.95416e-06
